User	Risk management incident code	0427	B	Body fluid exposure
User	Risk management incident code	0427	C	Contaminated Substance
User	Risk management incident code	0427	D	Diet Errors
User	Risk management incident code	0427	E	Equipment problem
User	Risk management incident code	0427	F	Patient fell (not from bed)
User	Risk management incident code	0427	H	Patient fell from bed
User	Risk management incident code	0427	I	Infusion error
User	Risk management incident code	0427	J	Foreign object left during surgery
User	Risk management incident code	0427	K	Sterile precaution violated
User	Risk management incident code	0427	O	Other
User	Risk management incident code	0427	P	Procedure error
User	Risk management incident code	0427	R	Pharmaceutical error
User	Risk management incident code	0427	S	Suicide Attempt
User	Risk management incident code	0427	T	Transfusion error
