OM7	1	-1	-1	4	00586	NM	R		0				Sequence Number	Numeric	
OM7	2	0	-1	250	00238	CE	R		0				Universal Service Identifier	Coded element	
OM7	2	1	-1	0		ST			0					String	identifier
OM7	2	2	-1	0		ST			0					String	text
OM7	2	3	-1	0		IS			0	0396				Coded value for user-defined tables	name of coding system
OM7	2	4	-1	0		ST			0					String	alternate identifier
OM7	2	5	-1	0		ST			0					String	alternate text
OM7	2	6	-1	0		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
OM7	3	0	-1	250	01481	CE	O	Y	0	0412			Category Identifier	Coded element	
OM7	3	1	-1	0		ST			0					String	identifier
OM7	3	2	-1	0		ST			0					String	text
OM7	3	3	-1	0		IS			0	0412				Coded value for user-defined tables	name of coding system
OM7	3	4	-1	0		ST			0					String	alternate identifier
OM7	3	5	-1	0		ST			0					String	alternate text
OM7	3	6	-1	0		IS			0	0412				Coded value for user-defined tables	name of alternate coding system
OM7	4	-1	-1	200	01482	TX	O		0				Category Description	Text data	
OM7	5	-1	-1	200	01483	ST	O	Y	0				Category Synonym	String	
OM7	6	-1	-1	26	01484	TS	O		0				Effective Test/Service Start Date/Time	Time stamp	
OM7	7	-1	-1	26	01485	TS	O		0				Effective Test/Service End Date/Time	Time stamp	
OM7	8	-1	-1	5	01486	NM	O		0				Test/Service Default Duration Quantity	Numeric	
OM7	9	0	-1	250	01487	CE	O		0	9999			Test/Service Default Duration Units	Coded element	
OM7	9	1	-1	0		ST			0					String	identifier
OM7	9	2	-1	0		ST			0					String	text
OM7	9	3	-1	0		IS			0	9999				Coded value for user-defined tables	name of coding system
OM7	9	4	-1	0		ST			0					String	alternate identifier
OM7	9	5	-1	0		ST			0					String	alternate text
OM7	9	6	-1	0		IS			0	9999				Coded value for user-defined tables	name of alternate coding system
OM7	10	-1	-1	60	01488	IS	O		0	0335			Test/Service Default Frequency	Coded value for user-defined tables	
OM7	11	-1	-1	1	01489	ID	O		0	0136			Consent Indicator	Coded values for HL7 tables	
OM7	12	0	-1	250	01490	CE	O		0	0413			Consent Identifier	Coded element	
OM7	12	1	-1	0		ST			0					String	identifier
OM7	12	2	-1	0		ST			0					String	text
OM7	12	3	-1	0		IS			0	0413				Coded value for user-defined tables	name of coding system
OM7	12	4	-1	0		ST			0					String	alternate identifier
OM7	12	5	-1	0		ST			0					String	alternate text
OM7	12	6	-1	0		IS			0	0413				Coded value for user-defined tables	name of alternate coding system
