CSR	1	0	-1	60	01011	EI	R		0				Sponsor Study ID	Entity identifier	
CSR	1	1	-1	199		ST			0					String	entity identifier
CSR	1	2	-1	20		IS			0	0363				Coded value for user-defined tables	namespace ID
CSR	1	3	-1	199		ST	C		0					String	universal ID
CSR	1	4	-1	6		ID	C		0	0301				Coded values for HL7 tables	universal ID type
CSR	2	0	-1	60	01036	EI	O		0				Alternate Study ID	Entity identifier	
CSR	2	1	-1	199		ST			0					String	entity identifier
CSR	2	2	-1	20		IS			0	0363				Coded value for user-defined tables	namespace ID
CSR	2	3	-1	199		ST	C		0					String	universal ID
CSR	2	4	-1	6		ID	C		0	0301				Coded values for HL7 tables	universal ID type
CSR	3	0	-1	250	01037	CE	O		0				Institution Registering the Patient	Coded element	
CSR	3	1	-1	20		ST			0					String	identifier
CSR	3	2	-1	199		ST			0					String	text
CSR	3	3	-1	20		IS			0	0396				Coded value for user-defined tables	name of coding system
CSR	3	4	-1	20		ST			0					String	alternate identifier
CSR	3	5	-1	199		ST			0					String	alternate text
CSR	3	6	-1	20		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
CSR	4	0	-1	30	01038	CX	R		0				Sponsor Patient ID	Extended composite ID with check digit	
CSR	4	1	-1	15		ST	R		0					String	ID number
CSR	4	2	-1	1		ST			0					String	check digit
CSR	4	3	-1	3		ID			0	0061				Coded values for HL7 tables	check digit scheme employed
CSR	4	4	0	227		ZHD1			0					User Define : Hierarchic designator (for CK datatype)	assigning authority
CSR	4	4	1	0		IS			0	0363				Coded value for user-defined tables	namespace ID
CSR	4	4	2	0		ST			0					String	universal ID
CSR	4	4	3	0		ID			0	0301				Coded values for HL7 tables	universal ID type
CSR	4	5	-1	5		ID			0	0203				Coded values for HL7 tables	identifier type code
CSR	4	6	0	227		HD			0					Hierarchic designator	assigning facility
CSR	4	6	1	20		IS			0	0300				Coded value for user-defined tables	namespace ID
CSR	4	6	2	199		ST	C		0					String	universal ID
CSR	4	6	3	6		ID	C		0	0301				Coded values for HL7 tables	universal ID type
CSR	4	7	-1	8		DT			0					Date	effective date
CSR	4	8	-1	8		DT			0					Date	expiration date
CSR	4	9	0	705		CWE			0					Coded with exceptions	Assigning Jurisdiction
CSR	4	9	1	20		ST			0					String	identifier
CSR	4	9	2	199		ST			0					String	text
CSR	4	9	3	20		ID			0	0396				Coded values for HL7 tables	name of coding system
CSR	4	9	4	20		ST			0					String	alternate identifier
CSR	4	9	5	199		ST			0					String	alternate text
CSR	4	9	6	20		ID			0	0396				Coded values for HL7 tables	name of alternate coding system
CSR	4	9	7	10		ST	C		0					String	coding system version ID
CSR	4	9	8	10		ST			0					String	alternate coding system version ID
CSR	4	9	9	199		ST			0					String	original text
CSR	4	10	0	705		CWE			0					Coded with exceptions	Assigning Agency or Department
CSR	4	10	1	20		ST			0					String	identifier
CSR	4	10	2	199		ST			0					String	text
CSR	4	10	3	20		ID			0	0396				Coded values for HL7 tables	name of coding system
CSR	4	10	4	20		ST			0					String	alternate identifier
CSR	4	10	5	199		ST			0					String	alternate text
CSR	4	10	6	20		ID			0	0396				Coded values for HL7 tables	name of alternate coding system
CSR	4	10	7	10		ST	C		0					String	coding system version ID
CSR	4	10	8	10		ST			0					String	alternate coding system version ID
CSR	4	10	9	199		ST			0					String	original text
CSR	5	0	-1	30	01039	CX	O		0				Alternate Patient ID - CSR	Extended composite ID with check digit	
CSR	5	1	-1	15		ST	R		0					String	ID number
CSR	5	2	-1	1		ST			0					String	check digit
CSR	5	3	-1	3		ID			0	0061				Coded values for HL7 tables	check digit scheme employed
CSR	5	4	0	227		ZHD1			0					User Define : Hierarchic designator (for CK datatype)	assigning authority
CSR	5	4	1	0		IS			0	0363				Coded value for user-defined tables	namespace ID
CSR	5	4	2	0		ST			0					String	universal ID
CSR	5	4	3	0		ID			0	0301				Coded values for HL7 tables	universal ID type
CSR	5	5	-1	5		ID			0	0203				Coded values for HL7 tables	identifier type code
CSR	5	6	0	227		HD			0					Hierarchic designator	assigning facility
CSR	5	6	1	20		IS			0	0300				Coded value for user-defined tables	namespace ID
CSR	5	6	2	199		ST	C		0					String	universal ID
CSR	5	6	3	6		ID	C		0	0301				Coded values for HL7 tables	universal ID type
CSR	5	7	-1	8		DT			0					Date	effective date
CSR	5	8	-1	8		DT			0					Date	expiration date
CSR	5	9	0	705		CWE			0					Coded with exceptions	Assigning Jurisdiction
CSR	5	9	1	20		ST			0					String	identifier
CSR	5	9	2	199		ST			0					String	text
CSR	5	9	3	20		ID			0	0396				Coded values for HL7 tables	name of coding system
CSR	5	9	4	20		ST			0					String	alternate identifier
CSR	5	9	5	199		ST			0					String	alternate text
CSR	5	9	6	20		ID			0	0396				Coded values for HL7 tables	name of alternate coding system
CSR	5	9	7	10		ST	C		0					String	coding system version ID
CSR	5	9	8	10		ST			0					String	alternate coding system version ID
CSR	5	9	9	199		ST			0					String	original text
CSR	5	10	0	705		CWE			0					Coded with exceptions	Assigning Agency or Department
CSR	5	10	1	20		ST			0					String	identifier
CSR	5	10	2	199		ST			0					String	text
CSR	5	10	3	20		ID			0	0396				Coded values for HL7 tables	name of coding system
CSR	5	10	4	20		ST			0					String	alternate identifier
CSR	5	10	5	199		ST			0					String	alternate text
CSR	5	10	6	20		ID			0	0396				Coded values for HL7 tables	name of alternate coding system
CSR	5	10	7	10		ST	C		0					String	coding system version ID
CSR	5	10	8	10		ST			0					String	alternate coding system version ID
CSR	5	10	9	199		ST			0					String	original text
CSR	6	-1	-1	26	01040	TS	R		0				Date/Time Of Patient Study Registration	Time stamp	
CSR	7	0	-1	250	01041	XCN	O	Y	0				Person Performing Study Registration	Extended composite ID number and name	
CSR	7	1	-1	15		ST			0					String	ID number
CSR	7	2	0	194		FN			0						family name
CSR	7	2	1	50		ST	R		0					String	surname
CSR	7	2	2	20		ST			0					String	own surname prefix
CSR	7	2	3	50		ST			0					String	own surname
CSR	7	2	4	20		ST			0					String	surname prefix from partner/spouse
CSR	7	2	5	30		ST			0					String	surname from partner/spouse
CSR	7	3	-1	30		ST			0					String	given name
CSR	7	4	-1	30		ST			0					String	second and further given names or initial thereof
CSR	7	5	-1	20		ST			0					String	suffix (e.g., JR or III)
CSR	7	6	-1	20		ST			0					String	prefix (e.g., DR)
CSR	7	7	-1	5		IS	B		0	0360				Coded value for user-defined tables	degree (e.g., MD)
CSR	7	8	-1	4		IS	C		0	0297				Coded value for user-defined tables	source table
CSR	7	9	0	227		ZHD1			0	0363				User Define : Hierarchic designator (for CK datatype)	assigning authority
CSR	7	9	1	0		IS			0	0363				Coded value for user-defined tables	namespace ID
CSR	7	9	2	0		ST			0					String	universal ID
CSR	7	9	3	0		ID			0	0301				Coded values for HL7 tables	universal ID type
CSR	7	10	-1	1		ID			0	0200				Coded values for HL7 tables	name type code
