PDA	1	0	-1	250	01574	CE	O	Y	0				Death Cause Code	Coded element	
PDA	1	1	-1	20		ST			0					String	identifier
PDA	1	2	-1	199		ST			0					String	text
PDA	1	3	-1	20		IS			0	0396				Coded value for user-defined tables	name of coding system
PDA	1	4	-1	20		ST			0					String	alternate identifier
PDA	1	5	-1	199		ST			0					String	alternate text
PDA	1	6	-1	20		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
PDA	2	0	-1	80	01575	PL	O		0				Death Location	Person location	
PDA	2	1	-1	20		IS			0	0302				Coded value for user-defined tables	point of care
PDA	2	2	-1	20		IS			0	0303				Coded value for user-defined tables	room
PDA	2	3	-1	20		IS			0	0304				Coded value for user-defined tables	bed
PDA	2	4	0	227		HD			0					Hierarchic designator	facility
PDA	2	4	1	20		IS			0	0300				Coded value for user-defined tables	namespace ID
PDA	2	4	2	199		ST	C		0					String	universal ID
PDA	2	4	3	6		ID	C		0	0301				Coded values for HL7 tables	universal ID type
PDA	2	5	-1	20		IS			0	0306				Coded value for user-defined tables	location status
PDA	2	6	-1	20		IS	C		0	0305				Coded value for user-defined tables	person location type
PDA	2	7	-1	20		IS			0	0307				Coded value for user-defined tables	building
PDA	2	8	-1	20		IS			0	0308				Coded value for user-defined tables	floor
PDA	2	9	-1	199		ST			0					String	location description
PDA	2	10	0	427		EI			0					Entity identifier	Comprehensive Location Identifier
PDA	2	10	1	199		ST			0					String	entity identifier
PDA	2	10	2	20		IS			0	0363				Coded value for user-defined tables	namespace ID
PDA	2	10	3	199		ST	C		0					String	universal ID
PDA	2	10	4	6		ID	C		0	0301				Coded values for HL7 tables	universal ID type
PDA	2	11	0	227		HD			0					Hierarchic designator	Assigning Authority for Location
PDA	2	11	1	20		IS			0	0300				Coded value for user-defined tables	namespace ID
PDA	2	11	2	199		ST	C		0					String	universal ID
PDA	2	11	3	6		ID	C		0	0301				Coded values for HL7 tables	universal ID type
PDA	3	-1	-1	1	01576	ID	O		0	0136			Death Certified Indicator	Coded values for HL7 tables	
PDA	4	-1	-1	26	01577	TS	O		0				Death Certificate Signed Date/Time	Time stamp	
PDA	5	0	-1	250	01578	XCN	O		0				Death Certified By	Extended composite ID number and name	
PDA	5	1	-1	15		ST			0					String	ID number
PDA	5	2	0	194		FN			0						family name
PDA	5	2	1	50		ST	R		0					String	surname
PDA	5	2	2	20		ST			0					String	own surname prefix
PDA	5	2	3	50		ST			0					String	own surname
PDA	5	2	4	20		ST			0					String	surname prefix from partner/spouse
PDA	5	2	5	30		ST			0					String	surname from partner/spouse
PDA	5	3	-1	30		ST			0					String	given name
PDA	5	4	-1	30		ST			0					String	second and further given names or initial thereof
PDA	5	5	-1	20		ST			0					String	suffix (e.g., JR or III)
PDA	5	6	-1	20		ST			0					String	prefix (e.g., DR)
PDA	5	7	-1	5		IS	B		0	0360				Coded value for user-defined tables	degree (e.g., MD)
PDA	5	8	-1	4		IS	C		0	0297				Coded value for user-defined tables	source table
PDA	5	9	0	227		ZHD1			0	0363				User Define : Hierarchic designator (for CK datatype)	assigning authority
PDA	5	9	1	0		IS			0	0363				Coded value for user-defined tables	namespace ID
PDA	5	9	2	0		ST			0					String	universal ID
PDA	5	9	3	0		ID			0	0301				Coded values for HL7 tables	universal ID type
PDA	5	10	-1	1		ID			0	0200				Coded values for HL7 tables	name type code
PDA	5	11	-1	1		ST			0					String	identifier check digit
PDA	5	12	-1	3		ID	C		0	0061				Coded values for HL7 tables	check digit scheme
PDA	5	13	-1	5		ID			0	0203				Coded values for HL7 tables	identifier type code
PDA	5	14	0	227		HD			0					Hierarchic designator	assigning facility
PDA	5	14	1	20		IS			0	0300				Coded value for user-defined tables	namespace ID
PDA	5	14	2	199		ST	C		0					String	universal ID
PDA	5	14	3	6		ID	C		0	0301				Coded values for HL7 tables	universal ID type
PDA	5	15	-1	1		ID			0	0465				Coded values for HL7 tables	name representation code
PDA	5	16	0	483		CE			0	0448				Coded element	Name Context
PDA	5	16	1	20		IS			0	0448				String	identifier
PDA	5	16	2	199		ST			0					String	text
PDA	5	16	3	20		IS			0	0396				Coded value for user-defined tables	name of coding system
PDA	5	16	4	20		ST			0					String	alternate identifier
PDA	5	16	5	199		ST			0					String	alternate text
PDA	5	16	6	20		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
PDA	5	17	0	53		DR	B		0					Date/time range	Name Validity Range
PDA	5	17	1	26		TS			0					Time stamp	range start date/time
PDA	5	17	2	26		TS			0					Time stamp	range end date/time
PDA	5	18	-1	1		ID			0	0444				Coded values for HL7 tables	Name Assembly Order
PDA	5	19	-1	26		TS			0					Time stamp	Effective Date
PDA	5	20	-1	26		TS			0					Time stamp	Expiration Date
PDA	5	21	-1	199		ST			0					String	Professional Suffix
PDA	5	22	0	705		CWE			0					Coded with exceptions	Assigning Jurisdiction
PDA	5	22	1	20		ST			0					String	identifier
PDA	5	22	2	199		ST			0					String	text
PDA	5	22	3	20		ID			0	0396				Coded values for HL7 tables	name of coding system
PDA	5	22	4	20		ST			0					String	alternate identifier
PDA	5	22	5	199		ST			0					String	alternate text
PDA	5	22	6	20		ID			0	0396				Coded values for HL7 tables	name of alternate coding system
PDA	5	22	7	10		ST	C		0					String	coding system version ID
PDA	5	22	8	10		ST			0					String	alternate coding system version ID
PDA	5	22	9	199		ST			0					String	original text
PDA	5	23	0	705		CWE			0					Coded with exceptions	Assigning Agency or Department
PDA	5	23	1	20		ST			0					String	identifier
PDA	5	23	2	199		ST			0					String	text
PDA	5	23	3	20		ID			0	0396				Coded values for HL7 tables	name of coding system
PDA	5	23	4	20		ST			0					String	alternate identifier
PDA	5	23	5	199		ST			0					String	alternate text
PDA	5	23	6	20		ID			0	0396				Coded values for HL7 tables	name of alternate coding system
