VAR	1	0	-1	60	01212	EI	R		0				Variance Instance ID	Entity identifier	
VAR	1	1	-1	199		ST			0					String	entity identifier
VAR	1	2	-1	20		IS			0	0363				Coded value for user-defined tables	namespace ID
VAR	1	3	-1	199		ST	C		0					String	universal ID
VAR	1	4	-1	6		ID	C		0	0301				Coded values for HL7 tables	universal ID type
VAR	2	-1	-1	26	01213	TS	R		0				Documented Date/Time	Time stamp	
VAR	3	-1	-1	26	01214	TS	O		0				Stated Variance Date/Time	Time stamp	
VAR	4	0	-1	250	01215	XCN	O	Y	0				Variance Originator	Extended composite ID number and name	
VAR	4	1	-1	15		ST			0					String	ID number
VAR	4	2	0	194		FN			0						family name
VAR	4	2	1	50		ST	R		0					String	surname
VAR	4	2	2	20		ST			0					String	own surname prefix
VAR	4	2	3	50		ST			0					String	own surname
VAR	4	2	4	20		ST			0					String	surname prefix from partner/spouse
VAR	4	2	5	30		ST			0					String	surname from partner/spouse
VAR	4	3	-1	30		ST			0					String	given name
VAR	4	4	-1	30		ST			0					String	second and further given names or initial thereof
VAR	4	5	-1	20		ST			0					String	suffix (e.g., JR or III)
VAR	4	6	-1	20		ST			0					String	prefix (e.g., DR)
VAR	4	7	-1	5		IS	B		0	0360				Coded value for user-defined tables	degree (e.g., MD)
VAR	4	8	-1	4		IS	C		0	0297				Coded value for user-defined tables	source table
VAR	4	9	0	227		ZHD1			0	0363				User Define : Hierarchic designator (for CK datatype)	assigning authority
VAR	4	9	1	0		IS			0	0363				Coded value for user-defined tables	namespace ID
VAR	4	9	2	0		ST			0					String	universal ID
VAR	4	9	3	0		ID			0	0301				Coded values for HL7 tables	universal ID type
VAR	4	10	-1	1		ID			0	0200				Coded values for HL7 tables	name type code
VAR	4	11	-1	1		ST			0					String	identifier check digit
VAR	4	12	-1	3		ID	C		0	0061				Coded values for HL7 tables	check digit scheme
VAR	4	13	-1	5		ID			0	0203				Coded values for HL7 tables	identifier type code
VAR	4	14	0	227		HD			0					Hierarchic designator	assigning facility
VAR	4	14	1	20		IS			0	0300				Coded value for user-defined tables	namespace ID
VAR	4	14	2	199		ST	C		0					String	universal ID
VAR	4	14	3	6		ID	C		0	0301				Coded values for HL7 tables	universal ID type
VAR	4	15	-1	1		ID			0	0465				Coded values for HL7 tables	name representation code
VAR	4	16	0	483		CE			0	0448				Coded element	Name Context
VAR	4	16	1	20		IS			0	0448				String	identifier
VAR	4	16	2	199		ST			0					String	text
VAR	4	16	3	20		IS			0	0396				Coded value for user-defined tables	name of coding system
VAR	4	16	4	20		ST			0					String	alternate identifier
VAR	4	16	5	199		ST			0					String	alternate text
VAR	4	16	6	20		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
VAR	4	17	0	53		DR	B		0					Date/time range	Name Validity Range
VAR	4	17	1	26		TS			0					Time stamp	range start date/time
VAR	4	17	2	26		TS			0					Time stamp	range end date/time
VAR	4	18	-1	1		ID			0	0444				Coded values for HL7 tables	Name Assembly Order
VAR	4	19	-1	26		TS			0					Time stamp	Effective Date
VAR	4	20	-1	26		TS			0					Time stamp	Expiration Date
VAR	4	21	-1	199		ST			0					String	Professional Suffix
VAR	4	22	0	705		CWE			0					Coded with exceptions	Assigning Jurisdiction
VAR	4	22	1	20		ST			0					String	identifier
VAR	4	22	2	199		ST			0					String	text
VAR	4	22	3	20		ID			0	0396				Coded values for HL7 tables	name of coding system
VAR	4	22	4	20		ST			0					String	alternate identifier
VAR	4	22	5	199		ST			0					String	alternate text
VAR	4	22	6	20		ID			0	0396				Coded values for HL7 tables	name of alternate coding system
VAR	4	22	7	10		ST	C		0					String	coding system version ID
VAR	4	22	8	10		ST			0					String	alternate coding system version ID
VAR	4	22	9	199		ST			0					String	original text
VAR	4	23	0	705		CWE			0					Coded with exceptions	Assigning Agency or Department
VAR	4	23	1	20		ST			0					String	identifier
VAR	4	23	2	199		ST			0					String	text
VAR	4	23	3	20		ID			0	0396				Coded values for HL7 tables	name of coding system
VAR	4	23	4	20		ST			0					String	alternate identifier
VAR	4	23	5	199		ST			0					String	alternate text
VAR	4	23	6	20		ID			0	0396				Coded values for HL7 tables	name of alternate coding system
VAR	4	23	7	10		ST	C		0					String	coding system version ID
VAR	4	23	8	10		ST			0					String	alternate coding system version ID
VAR	4	23	9	199		ST			0					String	original text
VAR	5	0	-1	250	01216	CE	O		0				Variance Classification	Coded element	
VAR	5	1	-1	20		ST			0					String	identifier
VAR	5	2	-1	199		ST			0					String	text
VAR	5	3	-1	20		IS			0	0396				Coded value for user-defined tables	name of coding system
VAR	5	4	-1	20		ST			0					String	alternate identifier
VAR	5	5	-1	199		ST			0					String	alternate text
VAR	5	6	-1	20		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
VAR	6	-1	-1	512	01217	ST	O	Y	0				Variance Description	String	
