BPO	1	-1	-1	4	01700	SI	R		0				Set ID _ BPO	Sequence ID	
BPO	2	0	-1	250	01701	CWE	R		0				BP Universal Service ID	Coded with exceptions	
BPO	2	1	-1	20		ST			0					String	identifier
BPO	2	2	-1	199		ST			0					String	text
BPO	2	3	-1	20		ID			0	0396				Coded values for HL7 tables	name of coding system
BPO	2	4	-1	20		ST			0					String	alternate identifier
BPO	2	5	-1	199		ST			0					String	alternate text
BPO	2	6	-1	20		ID			0	0396				Coded values for HL7 tables	name of alternate coding system
BPO	2	7	-1	10		ST	C		0					String	coding system version ID
BPO	2	8	-1	10		ST			0					String	alternate coding system version ID
BPO	2	9	-1	199		ST			0					String	original text
BPO	3	0	-1	250	01702	CWE	O	Y	0	0508			BP  Processing Requirements	Coded with exceptions	
BPO	3	1	-1	20		IS			0	0508				String	identifier
BPO	3	2	-1	199		ST			0					String	text
BPO	3	3	-1	20		ID			0	0396				Coded values for HL7 tables	name of coding system
BPO	3	4	-1	20		ST			0					String	alternate identifier
BPO	3	5	-1	199		ST			0					String	alternate text
BPO	3	6	-1	20		ID			0	0396				Coded values for HL7 tables	name of alternate coding system
BPO	3	7	-1	10		ST	C		0					String	coding system version ID
BPO	3	8	-1	10		ST			0					String	alternate coding system version ID
BPO	3	9	-1	199		ST			0					String	original text
BPO	4	-1	-1	5	01703	NM	R		0				BP Quantity	Numeric	
BPO	5	-1	-1	5	01704	NM	O		0				BP Amount	Numeric	
BPO	6	0	-1	250	01705	CE	O		0				BP Units	Coded element	
BPO	6	1	-1	20		ST			0					String	identifier
BPO	6	2	-1	199		ST			0					String	text
BPO	6	3	-1	20		IS			0	0396				Coded value for user-defined tables	name of coding system
BPO	6	4	-1	20		ST			0					String	alternate identifier
BPO	6	5	-1	199		ST			0					String	alternate text
BPO	6	6	-1	20		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
BPO	7	-1	-1	26	01706	TS	O		0				BP Intended Use Date/Time	Time stamp	
BPO	8	0	-1	80	01707	PL	O		0				BP Intended Dispense From Location	Person location	
BPO	8	1	-1	20		IS			0	0302				Coded value for user-defined tables	point of care
BPO	8	2	-1	20		IS			0	0303				Coded value for user-defined tables	room
BPO	8	3	-1	20		IS			0	0304				Coded value for user-defined tables	bed
