AIG	1	-1	-1	4	00896	SI	R		0				Set ID - AIG	Sequence ID	
AIG	2	-1	-1	3	00763	ID	C		0	0206			Segment Action Code	Coded values for HL7 tables	
AIG	3	0	-1	250	00897	CE	C		0				Resource ID	Coded element	
AIG	3	1	-1	20		ST			0					String	identifier
AIG	3	2	-1	199		ST			0					String	text
AIG	3	3	-1	20		IS			0	0396				Coded value for user-defined tables	name of coding system
AIG	3	4	-1	20		ST			0					String	alternate identifier
AIG	3	5	-1	199		ST			0					String	alternate text
AIG	3	6	-1	20		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
AIG	4	0	-1	250	00898	CE	R		0				Resource Type	Coded element	
AIG	4	1	-1	20		ST			0					String	identifier
AIG	4	2	-1	199		ST			0					String	text
AIG	4	3	-1	20		IS			0	0396				Coded value for user-defined tables	name of coding system
AIG	4	4	-1	20		ST			0					String	alternate identifier
AIG	4	5	-1	199		ST			0					String	alternate text
AIG	4	6	-1	20		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
AIG	5	0	-1	250	00899	CE	O	Y	0				Resource Group	Coded element	
AIG	5	1	-1	20		ST			0					String	identifier
AIG	5	2	-1	199		ST			0					String	text
AIG	5	3	-1	20		IS			0	0396				Coded value for user-defined tables	name of coding system
AIG	5	4	-1	20		ST			0					String	alternate identifier
AIG	5	5	-1	199		ST			0					String	alternate text
AIG	5	6	-1	20		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
AIG	6	-1	-1	5	00900	NM	O		0				Resource Quantity	Numeric	
AIG	7	0	-1	250	00901	CE	O		0				Resource Quantity Units	Coded element	
AIG	7	1	-1	20		ST			0					String	identifier
AIG	7	2	-1	199		ST			0					String	text
AIG	7	3	-1	20		IS			0	0396				Coded value for user-defined tables	name of coding system
AIG	7	4	-1	20		ST			0					String	alternate identifier
AIG	7	5	-1	199		ST			0					String	alternate text
AIG	7	6	-1	20		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
AIG	8	-1	-1	26	01202	TS	C		0				Start Date/Time	Time stamp	
AIG	9	-1	-1	20	00891	NM	C		0				Start Date/Time Offset	Numeric	
AIG	10	0	-1	250	00892	CE	C		0				Start Date/Time Offset Units	Coded element	
AIG	10	1	-1	20		ST			0					String	identifier
AIG	10	2	-1	199		ST			0					String	text
AIG	10	3	-1	20		IS			0	0396				Coded value for user-defined tables	name of coding system
AIG	10	4	-1	20		ST			0					String	alternate identifier
AIG	10	5	-1	199		ST			0					String	alternate text
AIG	10	6	-1	20		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
AIG	11	-1	-1	20	00893	NM	O		0				Duration	Numeric	
AIG	12	0	-1	250	00894	CE	O		0				Duration Units	Coded element	
AIG	12	1	-1	20		ST			0					String	identifier
AIG	12	2	-1	199		ST			0					String	text
AIG	12	3	-1	20		IS			0	0396				Coded value for user-defined tables	name of coding system
AIG	12	4	-1	20		ST			0					String	alternate identifier
AIG	12	5	-1	199		ST			0					String	alternate text
AIG	12	6	-1	20		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
AIG	13	-1	-1	10	00895	IS	C		0	0279			Allow Substitution Code	Coded value for user-defined tables	
AIG	14	0	-1	250	00889	CE	C		0	0278			Filler Status Code	Coded element	
AIG	14	1	-1	20		IS			0	0278				String	identifier
AIG	14	2	-1	199		ST			0					String	text
AIG	14	3	-1	20		IS			0	0396				Coded value for user-defined tables	name of coding system
AIG	14	4	-1	20		ST			0					String	alternate identifier
AIG	14	5	-1	199		ST			0					String	alternate text
AIG	14	6	-1	20		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
