TCC	1	0	-1	250	00238	CE	R		0				Universal Service Identifier	Coded element	
TCC	1	1	-1	0		ST			0					String	identifier
TCC	1	2	-1	0		ST			0					String	text
TCC	1	3	-1	0		IS			0	0396				Coded value for user-defined tables	name of coding system
TCC	1	4	-1	0		ST			0					String	alternate identifier
TCC	1	5	-1	0		ST			0					String	alternate text
TCC	1	6	-1	0		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
TCC	2	0	-1	80	01408	EI	R		0				Test Application Identifier	Entity identifier	
TCC	2	1	-1	0		ST			0					String	entity identifier
TCC	2	2	-1	0		IS			0	0363				Coded value for user-defined tables	namespace ID
TCC	2	3	-1	0		ST			0					String	universal ID
TCC	2	4	-1	0		ID			0	0301				Coded values for HL7 tables	universal ID type
TCC	3	0	-1	300	00249	ZC12	O		0	0070	0163	0369	Specimen Source	User Define : composit	
TCC	3	1	0	0		ZCE2			0					Coded values for HL7 tables	specimen source name or code
TCC	3	1	1	0		ID			0	0070				Coded values for HL7 tables	identifier
TCC	3	1	2	0		ST			0					String	text
TCC	3	1	3	0		ST			0					String	name of coding system
TCC	3	1	4	0		ID			0	0070				Coded values for HL7 tables	alternate identifier
TCC	3	1	5	0		ST			0					String	alternate text
TCC	3	1	6	0		ST			0					String	name of alternate coding system
TCC	3	2	-1	0		TX			0					Text data	additives
TCC	3	3	-1	0		TX			0					Text data	free text
TCC	3	4	0	0		ZCE3			0					Coded values for HL7 tables	body site
TCC	3	4	1	0		ID			0	0163				Coded values for HL7 tables	identifier
TCC	3	4	2	0		ST			0					String	text
TCC	3	4	3	0		ST			0					String	name of coding system
TCC	3	4	4	0		ID			0	0163				Coded values for HL7 tables	alternate identifier
TCC	3	4	5	0		ST			0					String	alternate text
TCC	3	4	6	0		ST			0					String	name of alternate coding system
TCC	3	5	0	0		ZCE3			0					Coded values for HL7 tables	site modifier
TCC	3	5	1	0		ID			0	0163				Coded values for HL7 tables	identifier
TCC	3	5	2	0		ST			0					String	text
TCC	3	5	3	0		ST			0					String	name of coding system
TCC	3	5	4	0		ID			0	0163				Coded values for HL7 tables	alternate identifier
TCC	3	5	5	0		ST			0					String	alternate text
TCC	3	5	6	0		ST			0					String	name of alternate coding system
TCC	3	6	0	0		CE			0					String	collection method modifier code
TCC	3	6	1	0		ST			0					String	identifier
TCC	3	6	2	0		ST			0					String	text
TCC	3	6	3	0		IS			0	0396				Coded value for user-defined tables	name of coding system
TCC	3	6	4	0		ST			0					String	alternate identifier
TCC	3	6	5	0		ST			0					String	alternate text
TCC	3	6	6	0		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
TCC	3	7	0	0		ZCE8			0					Coded values for HL7 tables	specimen role
TCC	3	7	1	0		ID			0	0369				Coded values for HL7 tables	identifier
TCC	3	7	2	0		ST			0					String	text
TCC	3	7	3	0		ST			0					String	name of coding system
TCC	3	7	4	0		ID			0	0369				Coded values for HL7 tables	alternate identifier
TCC	3	7	5	0		ST			0					String	alternate text
TCC	3	7	6	0		ST			0					String	name of alternate coding system
TCC	4	0	-1	20	01410	SN	O		0				Auto-Dilution Factor Default	Structured numeric	
TCC	4	1	-1	0		ST			0					String	comparator
TCC	4	2	-1	0		NM			0					Numeric	num1
TCC	4	3	-1	0		ST			0					String	separator/suffix
TCC	4	4	-1	0		NM			0					Numeric	num2
TCC	5	0	-1	20	01411	SN	O		0				Rerun Dilution Factor Default	Structured numeric	
TCC	5	1	-1	0		ST			0					String	comparator
TCC	5	2	-1	0		NM			0					Numeric	num1
TCC	5	3	-1	0		ST			0					String	separator/suffix
TCC	5	4	-1	0		NM			0					Numeric	num2
TCC	6	0	-1	20	01412	SN	O		0				Pre-Dilution Factor Default	Structured numeric	
TCC	6	1	-1	0		ST			0					String	comparator
TCC	6	2	-1	0		NM			0					Numeric	num1
TCC	6	3	-1	0		ST			0					String	separator/suffix
TCC	6	4	-1	0		NM			0					Numeric	num2
TCC	7	0	-1	20	01413	SN	O		0				Endogenous Content of Pre-Dilution Diluent	Structured numeric	
TCC	7	1	-1	0		ST			0					String	comparator
TCC	7	2	-1	0		NM			0					Numeric	num1
TCC	7	3	-1	0		ST			0					String	separator/suffix
TCC	7	4	-1	0		NM			0					Numeric	num2
TCC	8	-1	-1	10	01414	NM	O		0				Inventory Limits Warning Level	Numeric	
TCC	9	-1	-1	1	01415	ID	O		0	0136			Automatic Rerun Allowed	Coded values for HL7 tables	
TCC	10	-1	-1	1	01416	ID	O		0	0136			Automatic Repeat Allowed	Coded values for HL7 tables	
TCC	11	-1	-1	1	01417	ID	O		0	0136			Automatic Reflex Allowed	Coded values for HL7 tables	
TCC	12	0	-1	20	01418	SN	O		0				Equipment Dynamic Range	Structured numeric	
TCC	12	1	-1	0		ST			0					String	comparator
TCC	12	2	-1	0		NM			0					Numeric	num1
TCC	12	3	-1	0		ST			0					String	separator/suffix
TCC	12	4	-1	0		NM			0					Numeric	num2
TCC	13	0	-1	250	00574	CE	O		0				Units	Coded element	
TCC	13	1	-1	0		ST			0					String	identifier
TCC	13	2	-1	0		ST			0					String	text
TCC	13	3	-1	0		IS			0	0396				Coded value for user-defined tables	name of coding system
TCC	13	4	-1	0		ST			0					String	alternate identifier
TCC	13	5	-1	0		ST			0					String	alternate text
TCC	13	6	-1	0		IS			0	0396				Coded value for user-defined tables	name of alternate coding system
TCC	14	0	-1	250	01419	CE	O		0	0388			Processing Type	Coded element	
TCC	14	1	-1	0		ST			0					String	identifier
TCC	14	2	-1	0		ST			0					String	text
TCC	14	3	-1	0		IS			0	0388				Coded value for user-defined tables	name of coding system
TCC	14	4	-1	0		ST			0					String	alternate identifier
TCC	14	5	-1	0		ST			0					String	alternate text
TCC	14	6	-1	0		IS			0	0388				Coded value for user-defined tables	name of alternate coding system
