HL7	Observation result status codes interpretation	0085	C	Record coming over is a correction and thus replaces a final result
HL7	Observation result status codes interpretation	0085	D	Deletes the OBX record
HL7	Observation result status codes interpretation	0085	F	Final results; Can only be changed with a corrected result.
HL7	Observation result status codes interpretation	0085	I	Specimen in lab; results pending
HL7	Observation result status codes interpretation	0085	N	Not asked; used to affirmatively document that the observation identified in the OBX was not sought when the universal service ID in OBR-4 implies that it would be sought.
HL7	Observation result status codes interpretation	0085	O	Order detail description only (no result)
HL7	Observation result status codes interpretation	0085	P	Preliminary results
HL7	Observation result status codes interpretation	0085	R	Results entered -- not verified
HL7	Observation result status codes interpretation	0085	S	Partial results
HL7	Observation result status codes interpretation	0085	U	Results status change to final without retransmitting results already sent as _preliminary._  E.g./ radiology changes status from preliminary to final
HL7	Observation result status codes interpretation	0085	W	Post original as wrong/ e.g./ transmitted for wrong patient
HL7	Observation result status codes interpretation	0085	X	Results cannot be obtained for this observation
