User	Specialty Type	0265	ALC	Allergy
User	Specialty Type	0265	AMB	Ambulatory
User	Specialty Type	0265	CAN	Cancer
User	Specialty Type	0265	CAR	Coronary/cardiac care
User	Specialty Type	0265	CCR	Critical care
User	Specialty Type	0265	CHI	Chiropractic
User	Specialty Type	0265	EDI	Education
User	Specialty Type	0265	EMR	Emergency
User	Specialty Type	0265	FPC	Family planning
User	Specialty Type	0265	INT	Intensive care
User	Specialty Type	0265	ISO	Isolation
User	Specialty Type	0265	NAT	Naturopathic
User	Specialty Type	0265	NBI	Newborn/ nursery/ infants
User	Specialty Type	0265	OBG	Obstetrics/ gynecology
User	Specialty Type	0265	OBS	Observation
User	Specialty Type	0265	OTH	Other specialty
User	Specialty Type	0265	PED	Pediatrics
User	Specialty Type	0265	PHY	General/family practice
User	Specialty Type	0265	PIN	Pediatric/neonatal intensive care
User	Specialty Type	0265	PPS	Pediatric psychiatric
User	Specialty Type	0265	PRE	Pediatric rehabilitation
User	Specialty Type	0265	PSI	Psychiatric intensive care
User	Specialty Type	0265	PSY	Psychiatric
User	Specialty Type	0265	REH	Rehabilitation
User	Specialty Type	0265	SUR	Surgery
User	Specialty Type	0265	WIC	Walk-in clinic
