User	Consent Type	0496	001	Release of Information/MR / Authorization to Disclosure Protected Health Information
User	Consent Type	0496	002	Medical Procedure (invasive)
User	Consent Type	0496	003	Acknowledge Receipt of Privacy Notice
User	Consent Type	0496	004	Abortion
User	Consent Type	0496	005	Abortion/Laminaria
User	Consent Type	0496	006	Accutane _ Information
User	Consent Type	0496	007	Accutane _ Woman
User	Consent Type	0496	008	Advanced Beneficiary Notice
User	Consent Type	0496	009	AFP (Alpha Fetoprotein) Screening
User	Consent Type	0496	010	Amniocentesis (consent & refusal)
User	Consent Type	0496	011	Anatomical Gift (organ donation)
User	Consent Type	0496	012	Anesthesia - Complications
User	Consent Type	0496	013	Anesthesia - Questionnaire
User	Consent Type	0496	014	Angiogram
User	Consent Type	0496	015	Angioplasty
User	Consent Type	0496	016	Anticancer Drugs
User	Consent Type	0496	017	Antipsychotic Medications
User	Consent Type	0496	018	Arthrogram
User	Consent Type	0496	019	Autopsy
User	Consent Type	0496	020	AZT Therapy
User	Consent Type	0496	021	Biliary Drainage
User	Consent Type	0496	022	Biliary Stone Extraction
User	Consent Type	0496	023	Biopsy
User	Consent Type	0496	024	Bleeding Time Test
User	Consent Type	0496	025	Bronchogram
User	Consent Type	0496	026	Cardiac Catheterization
User	Consent Type	0496	027	Coronary Angiography
User	Consent Type	0496	028	""      "" w/o Surgery Capability
User	Consent Type	0496	029	Cataract Op/Implant of FDA Aprvd Lens
User	Consent Type	0496	030	Cataract Op/Implant of Investigational Lens
User	Consent Type	0496	031	Cataract Surgery
User	Consent Type	0496	032	Cholera Immunization
User	Consent Type	0496	033	Cholesterol Screening
User	Consent Type	0496	034	Circumcision _ Newborn
User	Consent Type	0496	035	Colonoscopy
User	Consent Type	0496	036	Contact Lenses
User	Consent Type	0496	037	CT Scan - Cervical & Lumbar
User	Consent Type	0496	038	CT Scan w/ IV Contrast Media into Vein
User	Consent Type	0496	039	CVS (Chorionic Villus) Sampling
User	Consent Type	0496	040	Cystospy
User	Consent Type	0496	041	Disclosure of Protected Health Information to Family/Friends
User	Consent Type	0496	042	D & C and Conization
User	Consent Type	0496	043	Dacryocystogram
User	Consent Type	0496	044	Diagnostic Isotope
User	Consent Type	0496	045	Drainage of an Abscess
User	Consent Type	0496	046	Drug Screening
User	Consent Type	0496	047	Electronic Monitoring of Labor - Refusal
User	Consent Type	0496	048	Endometrial Biopsy
User	Consent Type	0496	049	Endoscopy/Sclerosis of Esophageal Varices
User	Consent Type	0496	050	ERCP
User	Consent Type	0496	051	Exposure to reportable Communicable Disease
User	Consent Type	0496	052	External Version
User	Consent Type	0496	053	Fluorescein Angioscopy
User	Consent Type	0496	054	Hepatitis B - Consent/Declination
User	Consent Type	0496	055	Herniogram
User	Consent Type	0496	056	HIV Test - Consent Refusal
User	Consent Type	0496	057	HIV Test - Disclosure
User	Consent Type	0496	058	HIV Test - Prenatal
User	Consent Type	0496	059	Home IV Treatment Program
User	Consent Type	0496	060	Home Parenteral Treatment Program
User	Consent Type	0496	061	Hysterectomy
User	Consent Type	0496	062	Hysterosalpingogram
User	Consent Type	0496	063	Injection Slip/ Consent
User	Consent Type	0496	064	Intrauterine Device
User	Consent Type	0496	065	Intrauterine Device/Sterilization
User	Consent Type	0496	066	Intravascular Infusion of Streptokinase/Urokinase
User	Consent Type	0496	067	Intravenous Cholangiogram
User	Consent Type	0496	068	Intravenous Digital Angiography
User	Consent Type	0496	069	Iodine Administration
User	Consent Type	0496	070	ISG
User	Consent Type	0496	071	IVP
User	Consent Type	0496	072	Laser Photocoagulation
User	Consent Type	0496	073	Laser treatment
User	Consent Type	0496	074	Lithium Carbonate
User	Consent Type	0496	075	Liver Biopsy
User	Consent Type	0496	076	Lumbar Puncture
User	Consent Type	0496	077	Lymphangiogram
User	Consent Type	0496	078	MAO Inhibitors
User	Consent Type	0496	079	Med/ Psych/ and/or Drug/Alcohol
User	Consent Type	0496	080	Medical Treatment - Refusal
User	Consent Type	0496	081	Morning-after Pill
User	Consent Type	0496	082	MRI _ Adult
User	Consent Type	0496	083	MRI _ Pediatric
User	Consent Type	0496	084	Myelogram
User	Consent Type	0496	085	Needle Biopsy
User	Consent Type	0496	086	Needle Biopsy of Lung
User	Consent Type	0496	087	Newborn Treatment and Release
User	Consent Type	0496	088	Norplant Subdermal Birth Control Implant
User	Consent Type	0496	089	Operations/ Anesthesia/ Transfusions
User	Consent Type	0496	090	Oral Contraceptives
User	Consent Type	0496	091	Organ Donation
User	Consent Type	0496	092	Patient Permits/ Consents
User	Consent Type	0496	093	Patient Treatment Permit/ Release & Admission
User	Consent Type	0496	094	Penile Injections
User	Consent Type	0496	095	Percutaneous Nephrostomy
User	Consent Type	0496	096	Percutaneous Transhepatic Cholangiogram
User	Consent Type	0496	097	Photographs
User	Consent Type	0496	098	Photographs - Employee
User	Consent Type	0496	099	Photographs - Medical Research
User	Consent Type	0496	100	Photographs - news Media
User	Consent Type	0496	101	Psychiatric Admission - Next of Kin
User	Consent Type	0496	102	Psychiatric Information During Hospital Stay
User	Consent Type	0496	103	Public Release of Information
User	Consent Type	0496	104	Radiologic Procedure
User	Consent Type	0496	105	Refusal of Treatment
User	Consent Type	0496	106	Release of Body
User	Consent Type	0496	107	Release of Limb
User	Consent Type	0496	108	Rh Immune Globulin
User	Consent Type	0496	109	Rights of Medical Research Participants
User	Consent Type	0496	110	Request to Restrict Access/Disclosure to Medical Record/Protected Health Information
User	Consent Type	0496	111	Request for Remain Anonymous
User	Consent Type	0496	112	Seat Belt Exemption
User	Consent Type	0496	113	Sialogram
User	Consent Type	0496	1137	Voiding Cystogram
User	Consent Type	0496	114	Sigmoidoscopy
User	Consent Type	0496	115	Sterilization - Anesthesia & Medical Services
User	Consent Type	0496	116	Sterilization -Federally Funded
User	Consent Type	0496	117	Sterilization _ Female
User	Consent Type	0496	118	Sterilization - Laparoscopy/Pomeroy
User	Consent Type	0496	119	Sterilization - Non-Federally Funded
User	Consent Type	0496	120	Sterilization - Secondary
User	Consent Type	0496	121	Tranquilizers
User	Consent Type	0496	122	Transfer - Acknowledgement
User	Consent Type	0496	123	Transfer _ Authorization
User	Consent Type	0496	124	Transfer Certification - Physician
User	Consent Type	0496	125	Transfer/Discharge Request
User	Consent Type	0496	126	Transfer for Non-Medical Reasons
User	Consent Type	0496	127	Transfer - Interfaculty Neonatal
User	Consent Type	0496	128	Transfer Refusal
User	Consent Type	0496	129	Transfer Refusal of Further Treatment
User	Consent Type	0496	130	Treadmill & EKG
User	Consent Type	0496	131	Treadmill/ Thallium-201
User	Consent Type	0496	132	Typhoid
User	Consent Type	0496	133	Use of Investigational Device
User	Consent Type	0496	134	Use of Investigational Drug
User	Consent Type	0496	135	Venogram
User	Consent Type	0496	136	Videotape
