HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	01	diphtheria, tetanus toxoids and pertussis vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	02	poliovirus vaccine, live, oral
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	03	measles, mumps and rubella virus vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	04	measles and rubella virus vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	05	measles virus vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	06	rubella virus vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	07	mumps virus vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	08	hepatitis B vaccine, pediatric or pediatric/adolescent dosage
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	09	tetanus and diphtheria toxoids, adsorbed for adult use
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	10	poliovirus vaccine, inactivated
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	100	pneumococcal conjugate vaccine, polyvalent
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	101	Typhoid Vi capsular polysaccharide vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	11	pertussis vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	12	diphtheria antitoxin
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	13	tetanus immune globulin
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	14	immune globulin, NOS
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	15	influenza virus vaccine, split virus (incl. purified surface antigen)
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	16	influenza virus vaccine, whole virus
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	17	Haemophilus influenzae type b vaccine, conjugate NOS
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	18	rabies vaccine, for intramuscular injection
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	19	Bacillus Calmette-Guerin vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	20	diphtheria, tetanus toxoids and acellular pertussis vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	21	varicella virus vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	22	DTP-Haemophilus influenzae type b conjugate vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	23	plague vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	24	anthrax vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	25	typhoid vaccine, live, oral
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	26	cholera vaccine
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	27	botulinum antitoxin
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	28	diphtheria and tetanus toxoids, adsorbed for pediatric use
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	29	cytomegalovirus immune globulin, intravenous
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	30	hepatitis B immune globulin
HL7	Vaccines administered (code = CVX)(parenteral, unless oral is noted)	0292	31	hepatitis A vaccine, pediatric dosage, NOS
