HL7	Diagnosis priority	0359	0	Not included in diagnosis ranking
HL7	Diagnosis priority	0359	1	The primary diagnosis
HL7	Diagnosis priority	0359	2	For ranked secondary diagnosis
HL7	Diagnosis priority	0359	3	For ranked 3rd diagnosis
HL7	Diagnosis priority	0359	4	For ranked 4th diagnosis
HL7	Diagnosis priority	0359	5	For ranked 5th diagnosis
HL7	Diagnosis priority	0359	6	For ranked 6th diagnosis
HL7	Diagnosis priority	0359	7	For ranked 7th diagnosis
HL7	Diagnosis priority	0359	8	For ranked 8th diagnosis
HL7	Diagnosis priority	0359	9	For ranked 9th diagnosis
HL7	Diagnosis priority	0359	#	For ranked # diagnosis
