User	Occurrence code	0350	01	Auto accident
User	Occurrence code	0350	02	No fault insurance involved-including auto accident/other
User	Occurrence code	0350	03	Accident/tort liability
User	Occurrence code	0350	04	Accident/employment related
User	Occurrence code	0350	05	Other accident
User	Occurrence code	0350	06	Crime victim
User	Occurrence code	0350	09	Start of infertility treatment cycle
User	Occurrence code	0350	10	Last menstrual period
User	Occurrence code	0350	11	Onset of symptoms/illness
User	Occurrence code	0350	12	Date of onset for a chronically dependent individual
User	Occurrence code	0350	17	Date outpatient occupational therapy plan established or last reviewed
User	Occurrence code	0350	18	Date of retirement patient/beneficiary
User	Occurrence code	0350	19	Date of retirement spouse
User	Occurrence code	0350	20	Guarantee of payment began
User	Occurrence code	0350	21	UR notice received
User	Occurrence code	0350	22	Date active care ended
User	Occurrence code	0350	24	Date insurance denied
User	Occurrence code	0350	25	Date benefits terminated by primary payor
User	Occurrence code	0350	26	Date SNF bed available
User	Occurrence code	0350	27	Date home health plan established
User	Occurrence code	0350	28	Spouse`s date of birth
User	Occurrence code	0350	29	Date outpatient physical therapy plan established or last reviewed
User	Occurrence code	0350	30	Date outpatient speech pathology plan established or last reviewed
User	Occurrence code	0350	31	Date beneficiary notified of intent to bill (accommodations)
User	Occurrence code	0350	32	Date beneficiary notified of intent to bill (procedures or treatments)
User	Occurrence code	0350	33	First day of the Medicare coordination period for ESRD beneficiaries covered by EGHP
User	Occurrence code	0350	34	Date of election of extended care facilities
User	Occurrence code	0350	35	Date treatment started for P.T.
User	Occurrence code	0350	36	Date of inpatient hospital discharge for covered transplant patients
User	Occurrence code	0350	37	Date of inpatient hospital discharge for non-covered transplant patient
User	Occurrence code	0350	40	Scheduled date of admission
User	Occurrence code	0350	41	Date of first test for pre-admission testing
User	Occurrence code	0350	42	Date of discharge
User	Occurrence code	0350	43	Scheduled date of canceled surgery
User	Occurrence code	0350	44	Date treatment started for O.T.
User	Occurrence code	0350	45	Date treatment started for S.T.
User	Occurrence code	0350	46	Date treatment started for cardiac rehab.
User	Occurrence code	0350	47	Payer codes
User	Occurrence code	0350	48	Payer codes
User	Occurrence code	0350	49	Payer codes
User	Occurrence code	0350	50	Date lien released
User	Occurrence code	0350	51	Date treatment started for psychiatric care
User	Occurrence code	0350	70	Occurrence span codes and dates
User	Occurrence code	0350	71	Occurrence span codes and dates
User	Occurrence code	0350	72	Occurrence span codes and dates
User	Occurrence code	0350	73	Occurrence span codes and dates
User	Occurrence code	0350	74	Occurrence span codes and dates
User	Occurrence code	0350	75	Occurrence span codes and dates
User	Occurrence code	0350	76	Occurrence span codes and dates
User	Occurrence code	0350	77	Occurrence span codes and dates
User	Occurrence code	0350	78	Occurrence span codes and dates
User	Occurrence code	0350	79	Occurrence span codes and dates
User	Occurrence code	0350	80	Occurrence span codes and dates
User	Occurrence code	0350	81	Occurrence span codes and dates
User	Occurrence code	0350	82	Occurrence span codes and dates
User	Occurrence code	0350	83	Occurrence span codes and dates
User	Occurrence code	0350	84	Occurrence span codes and dates
User	Occurrence code	0350	85	Occurrence span codes and dates
User	Occurrence code	0350	86	Occurrence span codes and dates
User	Occurrence code	0350	87	Occurrence span codes and dates
User	Occurrence code	0350	88	Occurrence span codes and dates
User	Occurrence code	0350	89	Occurrence span codes and dates
User	Occurrence code	0350	90	Occurrence span codes and dates
User	Occurrence code	0350	91	Occurrence span codes and dates
User	Occurrence code	0350	92	Occurrence span codes and dates
User	Occurrence code	0350	93	Occurrence span codes and dates
User	Occurrence code	0350	94	Occurrence span codes and dates
User	Occurrence code	0350	95	Occurrence span codes and dates
User	Occurrence code	0350	96	Occurrence span codes and dates
User	Occurrence code	0350	97	Occurrence span codes and dates
User	Occurrence code	0350	98	Occurrence span codes and dates
User	Occurrence code	0350	99	Occurrence span codes and dates
User	Occurrence code	0350	A1	Birthdate - insured A
User	Occurrence code	0350	A2	Effective date - insured A policy
User	Occurrence code	0350	A3	Benefits exhausted payer A
